firm_ident,return,beta,year,
2097,-0.003561812,NA,2004,
2098,0.027885531,0.969070646,2004,
2099,NA,NA,2004,
2100,NA,NA,2004,
2101,0.064828758,0.828590273,2004,
2102,-0.003561812,NA,2004,
2103,NA,NA,2004,
2104,0.000945152,1.064645954,2004,
2105,-0.003561812,NA,2004,
2106,-0.054346566,0.891509847,2004,
2107,-0.003561812,NA,2004,
2108,-0.003561812,NA,2004,
2109,-0.003561812,NA,2004,
2110,0.041011898,1.248908163,2004,
2111,0.011413677,0.977668435,2004,
2112,-0.080643399,0.66087061,2004,
2113,-0.003561812,NA,2004,
2114,-0.003561812,NA,2004,
2115,-0.003561812,NA,2004,
2116,-0.003561812,NA,2004,
2117,-0.003561812,NA,2004,
2118,-0.003561812,NA,2004,
2119,-0.006891676,1.273622806,2004,
2120,1.92258E-05,0.873803458,2004,
2121,-0.003561812,NA,2004,
2122,-0.003561812,NA,2004,
2123,0.025786034,1.582983025,2004,
2124,-0.003561812,NA,2004,
2125,-0.003561812,NA,2004,
2126,0.108945178,1.234008606,2004,
2127,0.001435004,1.235073152,2004,
2128,0.097812696,1.210918247,2004,
2129,-0.003561812,NA,2004,
2130,-0.003561812,NA,2004,
2131,0.050925844,1.427334209,2004,
2132,-0.003561812,NA,2004,
2133,NA,NA,2004,
2134,-0.082759048,0.866701747,2004,
2135,-0.003561812,NA,2004,
2136,-0.039570816,0.969975388,2004,
2137,0.018696787,1.223713656,2004,
2138,-0.003561812,NA,2004,
2139,-0.003561812,NA,2004,
2140,NA,NA,2004,
2141,-0.004629464,NA,2004,
2142,-0.003561812,NA,2004,
2143,0.015390423,0.904574315,2004,
2144,NA,NA,2004,
2145,-0.003561812,NA,2004,
2146,-0.003561812,NA,2004,
2147,-0.003561812,NA,2004,
2148,-0.003561812,NA,2004,
2149,-0.003561812,NA,2004,
2150,0.020011884,0.828590273,2004,
2151,-0.003561812,NA,2004,
2152,-0.003561812,NA,2004,
2153,0.057464947,0.963879159,2004,
2154,-0.015530453,0.997419784,2004,
2155,-0.003561812,NA,2004,
2156,NA,NA,2004,
2157,NA,NA,2004,
2158,-0.003561812,NA,2004,
2159,-0.003561812,NA,2004,
2160,-0.003561812,NA,2004,
2161,-0.021908406,1.324295242,2004,
2162,NA,NA,2004,
2163,-0.003561812,NA,2004,
2164,NA,NA,2004,
2165,NA,NA,2004,
2166,NA,NA,2004,
2167,-0.004109404,0.969975388,2004,
2168,-0.003561812,NA,2004,
2169,0.033138265,1.273714729,2004,
2170,-0.003561812,NA,2004,
2171,-0.003561812,NA,2004,
2172,NA,NA,2004,
2173,NA,NA,2004,
2174,0.051471575,1.234008606,2004,
2175,NA,NA,2004,
2176,-0.003561812,NA,2004,
2177,-0.003561812,NA,2004,
2178,-0.003561812,NA,2004,
2179,NA,NA,2004,
2180,-0.003561812,NA,2004,
2181,-0.021687593,0.771553016,2004,
2182,NA,NA,2004,
2183,NA,NA,2004,
2184,-0.052495609,1.064182502,2004,
2185,0.051372643,0.891509847,2004,
2186,0.034895584,1.116419029,2004,
2187,-0.002831969,0.908157559,2004,
2188,-0.003561812,NA,2004,
2189,0.016713591,0.977668435,2004,
2190,0.033804665,1.022627872,2004,
2191,0.020489347,0.977668435,2004,
2192,-0.003561812,NA,2004,
2193,0.015647609,1.258291799,2004,
2194,NA,NA,2004,
2195,-0.003561812,NA,2004,
2196,NA,NA,2004,
2197,-0.002342138,1.197907367,2004,
2198,NA,NA,2004,
2199,-0.003561812,NA,2004,
2200,0.006557684,1.012282597,2004,
2201,-0.063291373,NA,2004,
2202,-0.003561812,NA,2004,
2203,0.013633684,1.170269496,2004,
2204,-0.003561812,NA,2004,
2205,0.007623199,0.908157559,2004,
2206,-0.003561812,NA,2004,
2207,0.05354833,0.893385961,2004,
2208,0.080417641,0.866701747,2004,
2209,NA,NA,2004,
2210,-0.01509873,0.914116855,2004,
2211,0.010814889,1.025072642,2004,
2212,0.015054616,0.891509847,2004,
2213,0.012447877,1.273714729,2004,
2214,-0.003561812,NA,2004,
2215,NA,NA,2004,
2216,-0.003561812,NA,2004,
2217,0.014252546,0.888508789,2004,
2218,0.045659722,1.074155871,2004,
2219,-0.008670205,0.742266614,2004,
2220,-0.003561812,NA,2004,
2221,-0.003561812,NA,2004,
2222,-1.003561812,0.969070646,2004,
2223,-0.373117166,0.884257464,2004,
2224,-0.003561812,NA,2004,
2225,NA,NA,2004,
2226,-0.003561812,NA,2004,
2227,-0.044376789,1.501050141,2004,
2228,0.039221753,0.929059523,2004,
2229,-0.003561812,NA,2004,
2230,0.023563103,0.861864033,2004,
2231,-0.003561812,NA,2004,
2232,0.035125529,0.861864033,2004,
2233,-0.003561812,NA,2004,
2234,-0.003561812,NA,2004,
2235,-0.003561812,NA,2004,
2236,0.027601426,0.861864033,2004,
2237,-0.003561812,NA,2004,
2238,0.010958125,1.427334209,2004,
2239,-0.003561812,NA,2004,
2240,-0.003561812,NA,2004,
2241,NA,NA,2004,
2242,-0.003561812,NA,2004,
2243,-0.003561812,NA,2004,
2244,-0.015850839,1.165567446,2004,
2245,-0.003561812,NA,2004,
2246,-0.003561812,NA,2004,
2247,0.007511136,1.273622806,2004,
2248,-0.003561812,NA,2004,
2249,-0.003561812,NA,2004,
2250,-0.003561812,NA,2004,
2251,NA,NA,2004,
2252,-0.003561812,NA,2004,
2253,NA,NA,2004,
2254,-0.003561812,NA,2004,
2255,-0.003561812,NA,2004,
2256,-0.003561812,NA,2004,
2257,0.046797809,0.851258786,2004,
2258,-0.003561812,NA,2004,
2259,-0.003561812,NA,2004,
2260,-0.003561812,NA,2004,
2261,0.019906763,1.377575195,2004,
2262,-0.003561812,NA,2004,
2263,-0.078299506,1.261459658,2004,
2264,NA,NA,2004,
2265,-0.003561812,NA,2004,
2266,0.059732252,0.929059523,2004,
2267,-0.003561812,NA,2004,
2268,-0.003124829,1.244928541,2004,
2269,-0.023752986,1.61161516,2004,
2270,0.011556267,0.893385961,2004,
2271,-0.003561812,NA,2004,
2272,-0.003561812,NA,2004,
2273,-0.003561812,NA,2004,
2274,-0.003561812,NA,2004,
2275,0.031743681,0.889890793,2004,
2276,-0.040182212,1.61161516,2004,
2277,-0.003561812,NA,2004,
2278,-0.003561812,NA,2004,
2279,-0.003561812,NA,2004,
2280,-0.003561812,NA,2004,
2281,-0.003561812,NA,2004,
2282,-0.003561812,NA,2004,
2283,-0.003561812,NA,2004,
2284,-0.003561812,NA,2004,
2285,-0.003561812,NA,2004,
2286,-0.003561812,NA,2004,
2287,-0.003561812,NA,2004,
2288,-0.003561812,NA,2004,
2289,-0.003561812,NA,2004,
2290,0.026550725,1.273714729,2004,
2291,-0.003561812,NA,2004,
2292,-0.003561812,NA,2004,
2293,-0.003561812,NA,2004,
2294,-0.003561812,NA,2004,
2295,0.004770865,1.044047302,2004,
2296,0.008761269,0.889890793,2004,
2297,0.023987792,0.861864033,2004,
2298,-0.003561812,NA,2004,
2299,0.012702749,1.094669093,2004,
2300,-0.003561812,NA,2004,
2301,-0.003561812,NA,2004,
2302,NA,NA,2004,
2303,NA,NA,2004,
2304,0.027776023,0.929059523,2004,
2305,-0.003561812,NA,2004,
2306,-0.086068342,1.338377666,2004,
2307,-0.003561812,NA,2004,
2308,0.007439766,1.207384859,2004,
2309,-0.003561812,NA,2004,
2310,0.022226068,0.929059523,2004,
2311,-0.003561812,NA,2004,
2312,-0.003561812,NA,2004,
2313,-0.003561812,NA,2004,
2314,-0.003561812,NA,2004,
2315,-0.003561812,NA,2004,
2316,0.009831757,1.261459658,2004,
2317,-0.003561812,NA,2004,
2318,-0.003561812,NA,2004,
2319,-0.003561812,NA,2004,
2320,0.02467255,1.258291799,2004,
2321,-0.003561812,NA,2004,
2322,-0.01412478,1.064645954,2004,
2323,-0.003561812,NA,2004,
2324,-0.003561812,NA,2004,
2325,-0.058841179,1.163017145,2004,
2326,-0.003561812,NA,2004,
2327,-0.003561812,NA,2004,
2328,0.051431526,1.223713656,2004,
2329,-0.008312482,1.025072642,2004,
2330,-0.003561812,NA,2004,
2331,-0.003561812,NA,2004,
2332,-0.003561812,NA,2004,
2333,0.005313603,1.406789877,2004,
2334,0.026109231,1.12874881,2004,
2335,NA,NA,2004,
2336,-0.003561812,NA,2004,
2337,-0.003561812,NA,2004,
2338,NA,NA,2004,
2339,-0.003561812,NA,2004,
2340,NA,NA,2004,
2341,NA,NA,2004,
2342,-0.003561812,NA,2004,
2343,-0.003561812,NA,2004,
2344,-0.003561812,NA,2004,
2345,0.033883073,1.134109133,2004,
2346,0.019602076,1.062511272,2004,
2347,-0.003561812,NA,2004,
2348,-0.003561812,NA,2004,
2349,-0.003561812,NA,2004,
2350,0.037299437,1.114462993,2004,
2351,0.017570716,1.074155871,2004,
2352,-0.003913096,1.275663494,2004,
2353,-0.003561812,NA,2004,
2354,-0.029746956,0.978904339,2004,
2355,-0.002393655,0.908157559,2004,
2356,0.006288086,0.994280432,2004,
2357,-0.003561812,NA,2004,
2358,0.025738621,0.929059523,2004,
2359,0.028440084,1.025072642,2004,
2360,NA,NA,2004,
2361,-0.003561812,NA,2004,
2362,-0.013054761,1.163017145,2004,
2363,0.027910992,1.094669093,2004,
2364,0.016731989,1.044047302,2004,
2365,-0.013847159,1.165567446,2004,
2366,-0.003561812,NA,2004,
2367,-0.003561812,NA,2004,
2368,-0.003561812,NA,2004,
2369,-0.054319201,0.833983897,2004,
2370,-0.003561812,NA,2004,
2371,0.038585668,1.223713656,2004,
2372,-0.003561812,NA,2004,
2373,0.038597384,1.377575195,2004,
2374,NA,NA,2004,
2375,-0.003561812,NA,2004,
2376,NA,NA,2004,
2377,NA,NA,2004,
2378,-0.003561812,NA,2004,
2379,-0.003561812,NA,2004,
2380,-0.003561812,NA,2004,
2381,-0.003561812,NA,2004,
2382,-0.021885858,1.438487969,2004,
2383,0.038476309,1.207384859,2004,
2384,-0.003561812,NA,2004,
2385,-0.003561812,NA,2004,
2386,0.134019835,1.261459658,2004,
2387,-0.003561812,NA,2004,
2388,0.004613082,0.851258786,2004,
2389,-0.003561812,NA,2004,
2390,0.014749644,1.12874881,2004,
2391,-0.003561812,NA,2004,
2392,-0.003561812,NA,2004,
2393,-0.003561812,NA,2004,
2394,-0.024779571,1.223713656,2004,
2395,0.022080177,0.978904339,2004,
2396,0.049399469,1.261459658,2004,
2397,NA,NA,2004,
2398,0.136817631,1.197907367,2004,
2399,0.031459385,1.194454897,2004,
2400,-0.035755639,1.379732151,2004,
2401,-0.003561812,NA,2004,
2402,0.008516329,0.969070646,2004,
2403,NA,NA,2004,
2404,0.017415562,0.83909662,2004,
2405,-0.003561812,NA,2004,
2406,-0.003561812,NA,2004,
2407,0.00826099,1.074155871,2004,
2408,-0.006035809,0.908157559,2004,
2409,-0.003561812,NA,2004,
2410,0.001710946,1.071741606,2004,
2411,-0.00552061,0.920989017,2004,
2412,NA,NA,2004,
2413,-0.027516198,1.283113982,2004,
2414,-0.003561812,NA,2004,
2415,-0.003561812,NA,2004,
2416,-0.003561812,NA,2004,
2417,-0.003561812,NA,2004,
2418,-0.003561812,NA,2004,
2419,-0.003561812,NA,2004,
2420,-0.003561812,NA,2004,
2421,-0.003561812,NA,2004,
2422,-0.003561812,NA,2004,
2423,0.030564661,0.833983897,2004,
2424,0.009771696,1.364235453,2004,
2425,-0.003561812,NA,2004,
2426,-0.003561812,NA,2004,
2427,NA,NA,2004,
2428,-0.003561812,NA,2004,
2429,-0.008334635,0.994280432,2004,
2430,-0.023361819,0.997996479,2004,
2431,-0.00202994,1.094669093,2004,
2432,-0.003561812,NA,2004,
2433,-0.003561812,NA,2004,
2434,-0.003561812,NA,2004,
2435,-0.006836671,1.582983025,2004,
2436,-0.003561812,NA,2004,
2437,-0.003561812,NA,2004,
2438,-0.003561812,NA,2004,
2439,-0.003610472,0.889284661,2004,
2440,-0.003561812,NA,2004,
2441,0.070190841,1.406789877,2004,
2442,-0.003561812,NA,2004,
2443,0.022117833,1.364235453,2004,
2444,0.009228394,1.221273657,2004,
2445,-0.025576118,0.967301705,2004,
2446,-0.003561812,NA,2004,
2447,-0.003561812,NA,2004,
2448,0.035194954,0.929059523,2004,
2449,-0.003561812,NA,2004,
2450,-0.003561812,NA,2004,
2451,-0.003561812,NA,2004,
2452,-0.003561812,NA,2004,
2453,0.012286753,1.142163157,2004,
2454,-0.003561812,NA,2004,
2455,-0.003561812,NA,2004,
2456,NA,NA,2004,
2457,-0.103561812,0.923126643,2004,
2458,-0.003561812,NA,2004,
2459,-0.003561812,NA,2004,
2460,-0.003561812,NA,2004,
2461,0.044674196,1.132814617,2004,
2462,-0.003561812,NA,2004,
2463,-0.003561812,NA,2004,
2464,-0.003561812,NA,2004,
2465,-0.003561812,NA,2004,
2466,0.011534427,1.116419029,2004,
2467,0.033702418,1.062511272,2004,
2468,-0.003561812,NA,2004,
2469,-0.007371146,1.012282597,2004,
2470,-0.003561812,NA,2004,
2471,-0.003561812,NA,2004,
2472,0.001770491,1.61161516,2004,
2473,-0.003561812,NA,2004,
2474,-0.00574568,0.83909662,2004,
2475,-0.003561812,NA,2004,
2476,0.037096527,1.165567446,2004,
2477,NA,NA,2004,
2478,-0.003561812,NA,2004,
2479,0.013654531,0.997419784,2004,
2480,0.004616865,1.507296154,2004,
2481,NA,NA,2004,
2482,-0.003561812,NA,2004,
2483,-0.003561812,NA,2004,
2484,0.016724166,1.169619725,2004,
2485,-0.003561812,NA,2004,
2486,NA,NA,2004,
2487,-0.003561812,NA,2004,
2488,0.019403425,1.170269496,2004,
2489,-0.003561812,NA,2004,
2490,0.088383829,0.969975388,2004,
2491,-0.040454554,1.538940422,2004,
2492,NA,NA,2004,
2493,0.017070111,0.884257464,2004,
2494,-0.003561812,NA,2004,
2495,-0.003561812,NA,2004,
2496,NA,NA,2004,
2497,-0.013840179,1.273622806,2004,
2498,-0.003561812,NA,2004,
2499,-0.003561812,NA,2004,
2500,-0.072184799,1.501050141,2004,
1,-0.003773181,NA,2005,
2,NA,NA,2005,
3,-0.003773181,NA,2005,
4,-0.003773181,NA,2005,
5,-0.003773181,NA,2005,
6,-0.003773181,NA,2005,
7,-0.002193105,1.163017145,2005,
8,-0.003773181,NA,2005,
9,-0.003773181,NA,2005,
10,-0.003773181,NA,2005,
11,-0.003773181,NA,2005,
12,-0.253397942,0.853476048,2005,
13,NA,NA,2005,
14,0.026886455,0.978904339,2005,
15,-0.003773181,NA,2005,
16,NA,NA,2005,
17,-0.003773181,NA,2005,
18,-0.003773181,NA,2005,
19,0.009998738,1.207384859,2005,
20,NA,NA,2005,
21,-0.003773181,NA,2005,
22,NA,NA,2005,
23,-0.003773181,NA,2005,
24,-0.003304463,0.994280432,2005,
25,-0.003773181,NA,2005,
26,-0.003773181,NA,2005,
27,-0.003773181,NA,2005,
28,NA,NA,2005,
29,-0.003773181,NA,2005,
30,-0.003773181,NA,2005,
31,NA,NA,2005,
32,-0.003773181,NA,2005,
33,-0.003773181,NA,2005,
34,-0.003773181,NA,2005,
35,-0.003773181,NA,2005,
36,-0.025331257,0.833983897,2005,
37,-0.003773181,NA,2005,
38,-0.003773181,NA,2005,
39,-0.003773181,NA,2005,
40,-0.003773181,NA,2005,
41,-0.003773181,NA,2005,
42,-0.043993517,0.66087061,2005,
43,0.005026484,0.861864033,2005,
44,-0.003773181,NA,2005,
45,-0.003773181,NA,2005,
46,-0.003773181,NA,2005,
47,-0.003773181,NA,2005,
48,0.010937707,1.169619725,2005,
49,-0.003773181,NA,2005,
50,-0.003773181,NA,2005,
51,-0.003773181,NA,2005,
52,NA,NA,2005,
53,NA,NA,2005,
54,-0.003773181,NA,2005,
55,-0.003773181,NA,2005,
56,-0.003773181,NA,2005,
57,0.046591244,1.501050141,2005,
58,-0.003773181,NA,2005,
59,-0.003773181,NA,2005,
60,-0.003773181,NA,2005,
61,NA,NA,2005,
62,NA,NA,2005,
63,-0.003773181,NA,2005,
64,-0.003773181,NA,2005,
65,-0.010136835,1.338377666,2005,
66,NA,NA,2005,
67,0.012433032,1.194454897,2005,
68,-0.003773181,NA,2005,
69,-0.003773181,NA,2005,
70,-0.003773181,NA,2005,
71,0.0450227,1.134109133,2005,
72,0.005317643,1.071741606,2005,
73,0.008652684,0.742266614,2005,
74,-0.003773181,NA,2005,
75,-0.003773181,NA,2005,
76,-0.003773181,NA,2005,
77,NA,NA,2005,
78,NA,NA,2005,
79,0.013764959,0.994280432,2005,
80,-0.003773181,NA,2005,
81,-0.003773181,NA,2005,
82,-0.003773181,NA,2005,
83,-0.003773181,1.016466129,2005,
84,-0.003773181,NA,2005,
85,-0.003773181,NA,2005,
86,-0.003773181,NA,2005,
87,-0.003773181,NA,2005,
88,0.031519242,0.888508789,2005,
89,-0.003773181,NA,2005,
90,0.033966488,0.923126643,2005,
91,-0.003773181,NA,2005,
92,NA,NA,2005,
93,-0.003773181,NA,2005,
94,-0.003773181,NA,2005,
95,0.039708778,1.210918247,2005,
96,-0.003773181,NA,2005,
97,-0.003773181,NA,2005,
98,-0.003773181,NA,2005,
99,-0.003773181,NA,2005,
100,-0.003773181,NA,2005,
101,0.012452304,1.316718737,2005,
102,-0.003773181,NA,2005,
103,0.000393476,0.866701747,2005,
104,NA,NA,2005,
105,-0.003773181,NA,2005,
106,NA,NA,2005,
107,-0.003773181,NA,2005,
108,-0.003773181,NA,2005,
109,-0.003773181,NA,2005,
110,-0.003773181,NA,2005,
111,0.026814187,0.967301705,2005,
112,-0.003773181,NA,2005,
113,-0.003773181,NA,2005,
114,-0.003773181,NA,2005,
115,NA,NA,2005,
116,-0.003773181,NA,2005,
117,NA,NA,2005,
118,-0.003773181,NA,2005,
119,-0.003773181,NA,2005,
120,NA,NA,2005,
121,-0.003773181,NA,2005,
122,-0.003773181,NA,2005,
123,-0.003773181,NA,2005,
124,0.027229238,1.316718737,2005,
125,-0.003773181,NA,2005,
126,-0.003773181,NA,2005,
127,-0.003773181,NA,2005,
128,-0.003773181,NA,2005,
129,-0.003773181,NA,2005,
130,0.037016735,0.923126643,2005,
131,-0.006009603,0.978904339,2005,
132,-0.003773181,NA,2005,
133,NA,NA,2005,
134,0.008508063,1.064645954,2005,
135,-0.026759861,1.538940422,2005,
136,-0.003773181,NA,2005,
137,-0.003773181,NA,2005,
138,-0.003773181,NA,2005,
139,-0.044022047,0.866701747,2005,
140,0.032245165,1.165567446,2005,
141,-0.003773181,NA,2005,
142,-0.003773181,NA,2005,
143,-0.003773181,NA,2005,
144,0.001287315,1.169619725,2005,
145,-0.003773181,NA,2005,
146,-0.003773181,NA,2005,
147,-0.003773181,NA,2005,
148,-0.003773181,NA,2005,
149,-0.003773181,NA,2005,
150,0.031601581,0.978904339,2005,
151,-0.003773181,NA,2005,
152,-0.003773181,NA,2005,
153,-0.003773181,NA,2005,
154,-0.003773181,NA,2005,
155,-0.003773181,NA,2005,
156,NA,NA,2005,
157,-0.003773181,NA,2005,
158,-0.003773181,NA,2005,
159,NA,NA,2005,
160,-0.003773181,NA,2005,
161,0.009697783,1.054100354,2005,
162,-0.003773181,NA,2005,
163,-0.003773181,NA,2005,
164,-0.003773181,NA,2005,
165,0.016007193,1.064645954,2005,
166,0.016563811,1.016466129,2005,
167,NA,NA,2005,
168,-0.003773181,NA,2005,
169,0.023854418,1.132814617,2005,
170,-0.003773181,NA,2005,
171,-0.003773181,NA,2005,
172,-0.003773181,NA,2005,
173,-0.003773181,NA,2005,
174,0.023632439,1.12874881,2005,
175,NA,NA,2005,
176,NA,NA,2005,
177,-0.003773181,NA,2005,
178,-0.003773181,NA,2005,
179,NA,NA,2005,
180,-0.003773181,NA,2005,
181,-0.003024461,1.116419029,2005,
182,-0.003773181,NA,2005,
183,0.0392079,1.12874881,2005,
184,-0.003773181,NA,2005,
185,-0.003773181,NA,2005,
186,-0.003773181,NA,2005,
187,-0.003773181,NA,2005,
188,-0.003773181,NA,2005,
189,NA,NA,2005,
190,-0.003773181,NA,2005,
191,-0.003773181,NA,2005,
192,-0.003773181,NA,2005,
193,0.031110487,0.978904339,2005,
194,NA,NA,2005,
195,-0.030988945,1.377575195,2005,
196,-0.003773181,NA,2005,
197,-0.003773181,NA,2005,
198,NA,NA,2005,
199,-0.003773181,NA,2005,
200,-0.006475648,0.940652303,2005,
201,-0.003773181,NA,2005,
202,0.02308868,1.132814617,2005,
203,0.009018097,0.978904339,2005,
204,0.004418567,0.833983897,2005,
205,-0.003773181,NA,2005,
206,-0.003773181,NA,2005,
207,-0.003773181,NA,2005,
208,0.021513492,1.316718737,2005,
209,NA,NA,2005,
210,-0.003773181,NA,2005,
211,-0.003773181,NA,2005,
212,-0.013840864,1.412776586,2005,
213,NA,NA,2005,
214,-0.003773181,NA,2005,
215,NA,NA,2005,
216,0.026770894,1.012282597,2005,
217,-0.003773181,NA,2005,
218,NA,NA,2005,
219,-0.003773181,NA,2005,
220,-0.003773181,NA,2005,
221,NA,NA,2005,
222,0.00907243,1.223713656,2005,
223,-0.003773181,NA,2005,
224,-0.003773181,NA,2005,
225,-0.003773181,NA,2005,
226,-0.003773181,NA,2005,
227,-0.003773181,NA,2005,
228,-0.003773181,NA,2005,
229,-0.003773181,NA,2005,
230,-0.003773181,NA,2005,
231,NA,NA,2005,
232,0.014501398,0.742266614,2005,
233,NA,NA,2005,
234,-0.003773181,NA,2005,
235,-0.003773181,NA,2005,
236,NA,NA,2005,
237,-0.003773181,NA,2005,
238,-0.003773181,NA,2005,
239,NA,NA,2005,
240,0.059645192,1.377575195,2005,
241,-0.003773181,NA,2005,
242,-0.003773181,NA,2005,
243,-0.003773181,NA,2005,
244,-0.003773181,NA,2005,
245,-0.003773181,NA,2005,
246,NA,NA,2005,
247,0.012723217,1.207384859,2005,
248,-0.003773181,NA,2005,
249,-0.003773181,NA,2005,
250,-0.003773181,NA,2005,
251,-0.003773181,NA,2005,
252,-0.003773181,NA,2005,
253,-0.003773181,NA,2005,
254,NA,NA,2005,
255,-0.022131148,0.94613689,2005,
256,-0.003773181,NA,2005,
257,-0.003773181,NA,2005,
258,-0.003773181,NA,2005,
259,-0.003773181,NA,2005,
260,-0.003773181,NA,2005,
261,-0.003773181,NA,2005,
262,-0.003773181,NA,2005,
263,-0.003773181,NA,2005,
264,-0.003773181,NA,2005,
265,-0.003773181,NA,2005,
266,-0.003773181,NA,2005,
267,-0.003773181,NA,2005,
268,-0.003773181,NA,2005,
269,-0.003773181,NA,2005,
270,-0.003773181,NA,2005,
271,-0.003773181,NA,2005,
272,-0.003773181,NA,2005,
273,-0.003773181,NA,2005,
274,-0.02229139,0.997996479,2005,
275,-0.027479146,0.904574315,2005,
276,-0.003773181,NA,2005,
277,-0.004789315,1.094669093,2005,
278,-1.003773181,1.022627872,2005,
279,-0.003773181,NA,2005,
280,-0.003773181,NA,2005,
281,NA,NA,2005,
282,0.00589153,0.978904339,2005,
283,0.013180455,1.61161516,2005,
284,0.021405612,1.12874881,2005,
285,-0.003773181,NA,2005,
286,0.015327148,1.262146231,2005,
287,-0.003773181,NA,2005,
288,NA,NA,2005,
289,NA,NA,2005,
290,-0.003773181,NA,2005,
291,-0.003773181,NA,2005,
292,-0.003773181,NA,2005,
293,-0.003773181,NA,2005,
294,-0.003773181,NA,2005,
295,-0.003773181,NA,2005,
296,0.033858408,1.024446326,2005,
297,-0.003773181,NA,2005,
298,-0.003773181,NA,2005,
299,-0.003773181,NA,2005,
300,NA,NA,2005,
301,0.014464424,1.025072642,2005,
302,-0.003773181,NA,2005,
303,-0.01191879,0.851258786,2005,
304,0.02578741,1.234008606,2005,
305,-0.003773181,NA,2005,
306,-0.003773181,NA,2005,
307,0.007644087,1.094669093,2005,
308,-0.000199877,1.324295242,2005,
309,-0.003773181,NA,2005,
310,NA,NA,2005,
311,-0.003773181,NA,2005,
312,-0.003773181,NA,2005,
313,NA,NA,2005,
314,-0.003773181,NA,2005,
315,-0.003773181,NA,2005,
316,-0.003773181,NA,2005,
317,-0.003773181,NA,2005,
318,-0.007523192,1.022627872,2005,
319,-0.003773181,NA,2005,
320,-0.02741388,1.081631913,2005,
321,0.017716123,1.094669093,2005,
322,-0.003773181,NA,2005,
323,-0.003773181,NA,2005,
324,-0.003773181,NA,2005,
325,0.008047789,1.054100354,2005,
326,-0.003773181,NA,2005,
327,-0.003773181,NA,2005,
328,-0.003773181,NA,2005,
329,-0.003773181,NA,2005,
330,-0.003773181,NA,2005,
331,0.051650516,0.967301705,2005,
332,-0.003773181,NA,2005,
333,-0.003773181,NA,2005,
334,-0.003773181,NA,2005,
335,-0.003773181,NA,2005,
336,-0.003773181,NA,2005,
337,-0.003773181,NA,2005,
338,-0.003773181,NA,2005,
339,-0.003773181,NA,2005,
340,NA,NA,2005,
341,-0.003773181,NA,2005,
342,-0.003773181,NA,2005,
343,-0.003773181,NA,2005,
344,-0.003773181,NA,2005,
345,-0.003773181,NA,2005,
346,-0.003773181,NA,2005,
347,0.007143553,0.888508789,2005,
348,-0.003773181,NA,2005,
349,-0.003773181,NA,2005,
350,-0.003773181,NA,2005,
351,NA,NA,2005,
352,0.056434884,0.884257464,2005,
353,-0.003773181,NA,2005,
354,0.00572314,1.194454897,2005,
355,-0.003773181,NA,2005,
356,-0.003773181,NA,2005,
357,-0.003773181,NA,2005,
358,-0.003773181,NA,2005,
359,-0.003773181,NA,2005,
360,-0.003773181,NA,2005,
361,-0.003773181,NA,2005,
362,-0.003773181,NA,2005,
363,-0.003773181,NA,2005,
364,-0.003773181,NA,2005,
365,-0.003773181,NA,2005,
366,-0.003773181,0.889284661,2005,
367,NA,NA,2005,
368,-0.003773181,NA,2005,
369,-0.003773181,NA,2005,
370,-0.003773181,NA,2005,
371,-0.003773181,NA,2005,
372,NA,NA,2005,
373,-0.003773181,NA,2005,
374,-0.003773181,NA,2005,
375,-0.003773181,NA,2005,
376,-0.003773181,NA,2005,
377,-0.003773181,NA,2005,
378,-0.003773181,NA,2005,
379,-0.003773181,NA,2005,
380,-0.003773181,NA,2005,
381,-0.003773181,NA,2005,
382,-0.003773181,NA,2005,
383,0.005787056,1.538940422,2005,
384,-0.003773181,NA,2005,
385,0.031423255,1.258291799,2005,
386,-0.003773181,NA,2005,
387,0.006837377,1.142163157,2005,
388,-0.003773181,NA,2005,
389,-0.003773181,NA,2005,
390,-0.003773181,NA,2005,
391,0.045441187,0.904574315,2005,
392,0.020761652,1.116419029,2005,
393,-0.003773181,NA,2005,
394,-0.003773181,NA,2005,
395,-0.003773181,NA,2005,
396,0.026575603,0.889890793,2005,
397,-0.003773181,0.853476048,2005,
398,NA,NA,2005,
399,-0.098453821,1.081631913,2005,
400,-0.003773181,NA,2005,
401,-0.003773181,NA,2005,
402,-0.003773181,NA,2005,
403,NA,NA,2005,
404,-0.003773181,NA,2005,
405,-0.003773181,NA,2005,
406,-0.003773181,NA,2005,
407,-0.003773181,NA,2005,
408,-0.003773181,NA,2005,
409,NA,NA,2005,
410,0.048308018,1.024446326,2005,
411,-0.003773181,NA,2005,
412,-0.003773181,NA,2005,
413,NA,NA,2005,
414,NA,NA,2005,
415,-0.074743189,0.969070646,2005,
416,-0.003773181,NA,2005,
417,-0.003773181,NA,2005,
418,NA,NA,2005,
419,-0.003773181,NA,2005,
420,NA,NA,2005,
421,-0.003773181,1.406789877,2005,
422,-0.003773181,NA,2005,
423,-0.003773181,NA,2005,
424,-0.003773181,NA,2005,
425,-0.003773181,NA,2005,
426,0.015371123,0.861864033,2005,
427,0.033614048,0.866701747,2005,
428,-0.003773181,NA,2005,
429,-0.003773181,NA,2005,
430,0.014977503,1.244928541,2005,
431,NA,NA,2005,
432,NA,NA,2005,
433,NA,NA,2005,
434,-0.003773181,NA,2005,
435,NA,NA,2005,
436,-0.003773181,NA,2005,
437,-0.003773181,NA,2005,
